plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon isEngine nROCs power mrot phi HDorLD hash hash_hdld dataPp0 trigPp0 dataPp0_type trigPp0_type engineType
1 9 0 cOe 1506.97 0.0 5 3 1423.2 -48.3 1507.0 96.7 1423.2 48.3 1423.2 -48.3 0.0 0.0 0.0 0.0 0.0 0.0 0 0 0.762 0.0 0.0 0.0 0.0 0.0 9 1 False 3 3.6 0 0.0 0 109000 109000 1000.0 1010.0 A A N
1 9 1 FOe 1423.25 145.01 0 6 1423.2 48.3 1507.0 96.7 1507.0 193.3 1423.2 241.7 1339.5 193.3 1339.5 96.7 1423.2 48.3 0 0 1.435 2.0 0.459 1.0 0.462 1.0 8 1 False 3 3.6 0 5.818 0 109010 109010 1000.0 1010.0 A A N
1 9 2 FO 1339.53 290.02 0 6 1339.5 193.3 1423.2 241.7 1423.2 338.4 1339.5 386.7 1255.8 338.4 1255.8 241.7 1339.5 193.3 0 0 1.54 2.0 0.59 1.0 0.59 1.0 7 1 False 3 3.6 0 12.216 0 109020 109020 1000.0 1010.0 A A N
1 9 3 FO 1255.81 435.02 0 6 1255.8 338.4 1339.5 386.7 1339.5 483.4 1255.8 531.7 1172.1 483.4 1172.1 386.7 1255.8 338.4 0 0 1.646 2.0 0.547 1.0 0.537 1.0 10 1 False 3 3.6 0 19.106 0 109030 109030 1000.0 1011.0 A B E
1 9 4 FO 1172.09 580.03 0 6 1172.1 483.4 1255.8 531.7 1255.8 628.4 1172.1 676.7 1088.4 628.4 1088.4 531.7 1172.1 483.4 0 0 1.691 2.0 0.562 1.0 0.548 1.0 11 1 False 3 3.6 0 26.329 0 109040 109040 1000.0 1011.0 A B E
1 9 5 FO 1088.37 725.04 4 6 1088.4 628.4 1172.1 676.7 1172.1 773.4 1088.4 821.7 1004.6 773.4 1004.6 676.7 1088.4 628.4 0 0 1.698 2.0 0.564 1.0 0.549 1.0 11 0 False 3 3.6 0 33.67 0 109050 109050 1000.0 1011.0 A B N
1 9 6 FO 1004.64 870.05 4 6 1004.6 773.4 1088.4 821.7 1088.4 918.4 1004.6 966.7 920.9 918.4 920.9 821.7 1004.6 773.4 0 1 1.643 2.0 0.544 1.0 0.533 1.0 6 0 False 3 3.6 0 40.894 0 109060 109060 1101.0 1111.0 B B N
1 9 7 FO 920.92 1015.06 4 6 920.9 918.4 1004.6 966.7 1004.6 1063.4 920.9 1111.7 837.2 1063.4 837.2 966.7 920.9 918.4 0 1 1.545 2.0 0.594 1.0 0.594 1.0 5 0 False 3 3.6 0 47.784 0 109070 109070 1100.0 1110.0 A A N
1 9 8 bOe 837.2 1160.06 2 5 920.9 1208.4 753.5 1208.4 753.5 1111.7 837.2 1063.4 920.9 1111.7 920.9 1208.4 0.0 0.0 0 1 1.292 2.0 0.192 1.0 0.192 1.0 4 0 False 3 3.6 0 54.183 0 109080 109080 1100.0 1110.0 A A N
1 9 9 cOe 753.485 1305.074 0 3 753.429 1208.377 669.755 1353.45 669.771 1256.677 753.429 1208.377 0.0 0.0 0.0 0.0 0.0 0.0 1 0 0.762 0.0 0.0 0.0 0.0 0.0 109 1 False 3 3.6 0 60.0 0 109090 109090 1200.0 1210.0 A A N
1 10 2 cOe 1506.97 290.02 0 3 1507.0 193.3 1423.2 338.4 1423.2 241.7 1507.0 193.3 0.0 0.0 0.0 0.0 0.0 0.0 0 0 0.743 0.0 0.0 0.0 0.0 0.0 7 1 False 3 3.6 0 10.894 0 110020 110020 1000.0 1010.0 A A N
1 10 3 aOeB 1423.25 435.02 0 4 1423.2 338.4 1423.2 531.7 1339.5 483.4 1339.5 386.7 1423.2 338.4 0.0 0.0 0.0 0.0 0 0 0.997 2.0 0.144 1.0 0.144 1.0 10 1 False 3 3.6 0 16.996 0 110030 110030 1000.0 1011.0 A B N
1 10 4 bOe 1339.53 580.03 1 5 1423.2 531.7 1339.5 676.7 1255.8 628.4 1255.8 531.7 1339.5 483.4 1423.2 531.7 0.0 0.0 0 0 1.221 2.0 0.192 1.0 0.192 1.0 11 1 False 3 3.6 0 23.413 0 110040 110040 1000.0 1011.0 A B N
1 10 5 dOe 1255.81 725.04 0 5 1255.8 628.4 1297.7 652.5 1213.9 797.5 1172.1 773.4 1172.1 676.7 1255.8 628.4 0.0 0.0 0 0 1.026 2.0 0.144 1.0 0.144 1.0 11 1 False 2 2.4 0 30.0 0 110050 110050 1000.0 1011.0 A B N
1 10 6 bOe 1172.09 870.05 1 5 1255.8 821.7 1172.1 966.7 1088.4 918.4 1088.4 821.7 1172.1 773.4 1255.8 821.7 0.0 0.0 0 0 1.214 2.0 0.192 1.0 0.192 1.0 11 0 False 3 3.6 0 36.587 0 110060 110060 1000.0 1011.0 A B N
1 10 7 aOeT 1088.37 1015.06 1 4 1172.1 966.7 1004.6 1063.4 1004.6 966.7 1088.4 918.4 1172.1 966.7 0.0 0.0 0.0 0.0 0 1 0.984 1.0 0.144 1.0 0.144 1.0 6 0 False 3 3.6 0 43.004 0 110070 110070 1101.0 1111.0 B B N
1 10 8 cOe 1004.64 1160.06 0 3 1004.6 1063.4 920.9 1208.4 920.9 1111.7 1004.6 1063.4 0.0 0.0 0.0 0.0 0.0 0.0 0 1 0.743 0.0 0.0 0.0 0.0 0.0 5 0 False 3 3.6 0 49.107 0 110080 110080 1100.0 1110.0 A A N
2 1 2 dIe -0.002 290.016 4 5 -83.718 338.396 -83.729 316.578 83.695 316.564 83.705 338.382 0.047 386.682 -83.718 338.396 0.0 0.0 1 1 0.0 0.0 1.653 2.0 1.653 2.0 102 0 False 3 3.6 0 90.0 1 201020 201021 2300.0 0.0 A None N
2 1 3 FI -83.725 435.025 2 6 0.047 386.682 -0.018 483.368 -83.763 531.718 -167.442 483.382 -167.463 386.746 -83.718 338.396 0.047 386.682 1 1 0.0 0.0 3.109 4.0 3.713 4.0 102 0 False 6 7.2 0 100.894 1 201030 201031 2300.0 0.0 A None N
2 1 4 FI -167.438 580.028 2 6 -83.763 531.718 -83.742 628.355 -167.487 676.705 -251.166 628.368 -251.187 531.732 -167.442 483.382 -83.763 531.718 1 1 0.0 0.0 2.104 3.0 2.22 3.0 102 0 False 6 7.2 0 106.102 1 201040 201041 2300.0 0.0 A None N
2 1 5 FI -251.161 725.037 2 6 -167.487 676.705 -167.466 773.341 -251.21 821.691 -334.889 773.355 -334.91 676.718 -251.166 628.368 -167.487 676.705 1 1 0.0 0.0 1.57 2.0 1.592 2.0 102 0 True 6 7.2 0 109.107 1 201050 201051 2300.0 0.0 A None N
2 1 6 FO -334.883 870.046 5 6 -251.21 821.691 -251.139 918.414 -334.884 966.764 -418.613 918.341 -418.634 821.705 -334.889 773.355 -251.21 821.691 1 1 0.0 0.0 0.992 2.0 0.95 1.0 104 1 False 3 3.6 0 111.052 0 201060 201060 2300.0 0.0 A None N
2 1 7 FO -418.605 1015.054 5 6 -334.884 966.764 -334.863 1063.4 -418.608 1111.75 -502.287 1063.414 -502.358 966.691 -418.613 918.341 -334.884 966.764 1 1 0.0 0.0 0.786 1.0 0.751 1.0 104 1 False 3 3.6 0 112.411 0 201070 201070 2300.0 0.0 A None E
2 1 8 FO -502.328 1160.063 5 6 -418.608 1111.75 -418.587 1208.386 -502.331 1256.736 -586.01 1208.4 -586.031 1111.764 -502.287 1063.414 -418.608 1111.75 1 1 0.0 0.0 0.614 1.0 0.596 1.0 104 0 True 3 3.6 0 113.413 0 201080 201080 2300.0 0.0 A None W
2 1 9 aOe -586.041 1305.066 2 4 -502.31 1353.373 -669.755 1256.75 -586.01 1208.4 -502.331 1256.736 -502.31 1353.373 0.0 0.0 0.0 0.0 1 1 0.0 0.0 0.144 1.0 0.144 1.0 104 0 False 3 3.6 0 114.183 0 201090 201090 2300.0 0.0 A None N
2 2 0 gIe 334.88 0.0 3 6 334.9 96.7 316.0 85.8 316.0 -85.8 334.9 -96.7 418.6 -48.3 418.6 48.3 334.9 96.7 0 0 0.0 0.0 2.977 4.0 2.977 4.0 0 0 False 6 7.2 0 0.0 1 202000 202001 2000.0 0.0 A None N
2 2 1 dIe 251.16 145.01 3 5 251.2 241.7 232.3 230.8 316.0 85.8 334.9 96.7 334.9 193.3 251.2 241.7 0.0 0.0 0 1 0.0 0.0 1.653 2.0 1.653 2.0 2 0 False 3 3.6 0 30.0 1 202010 202011 2100.0 0.0 A None N
2 2 2 gIe 167.44 290.015 4 6 83.705 338.382 83.695 316.564 232.305 230.764 251.195 241.682 251.129 338.368 167.471 386.668 83.705 338.382 1 0 0.0 0.0 2.977 4.0 2.977 4.0 100 0 False 6 7.2 0 60.0 1 202020 202021 2200.0 0.0 A None N
2 2 3 FI 83.718 435.023 2 6 167.471 386.668 167.405 483.355 83.747 531.655 -0.018 483.368 0.047 386.682 83.705 338.382 167.471 386.668 1 1 0.0 0.0 3.113 4.0 3.719 4.0 103 0 False 6 7.2 0 79.107 1 202030 202031 2300.0 0.0 A None N
2 2 4 FI -0.005 580.032 2 6 83.747 531.655 83.682 628.341 -0.063 676.691 -83.742 628.355 -83.763 531.718 -0.018 483.368 83.747 531.655 1 1 0.0 0.0 2.201 3.0 2.353 3.0 103 0 False 6 7.2 0 90.0 1 202040 202041 2300.0 0.0 A None N
2 2 5 FI -83.718 725.036 2 6 -0.063 676.691 0.008 773.414 -83.737 821.764 -167.466 773.341 -167.487 676.705 -83.742 628.355 -0.063 676.691 1 1 0.0 0.0 1.669 2.0 1.696 2.0 103 0 True 6 7.2 0 96.587 1 202050 202051 2300.0 0.0 A None N
2 2 6 FM -167.441 870.044 5 6 -83.737 821.764 -83.716 918.4 -167.46 966.75 -251.139 918.414 -251.21 821.691 -167.466 773.341 -83.737 821.764 1 1 0.0 0.0 1.054 2.0 1.028 2.0 105 1 False 3 3.6 0 100.893 0 202060 202060 2300.0 0.0 A None N
2 2 7 FO -251.163 1015.053 5 6 -167.46 966.75 -167.439 1063.386 -251.184 1111.736 -334.863 1063.4 -334.884 966.764 -251.139 918.414 -167.46 966.75 1 1 0.0 0.0 0.838 1.0 0.8 1.0 105 1 False 3 3.6 0 103.898 0 202070 202070 2300.0 0.0 A None E
2 2 8 FO -334.885 1160.061 5 6 -251.184 1111.736 -251.163 1208.373 -334.908 1256.723 -418.587 1208.386 -418.608 1111.75 -334.863 1063.4 -251.184 1111.736 1 1 0.0 0.0 0.668 1.0 0.644 1.0 105 0 True 3 3.6 0 106.102 0 202080 202080 2300.0 0.0 A None W
2 2 9 FOe -418.608 1305.07 5 6 -334.908 1256.723 -334.887 1353.359 -418.631 1401.709 -502.31 1353.373 -502.331 1256.736 -418.587 1208.386 -334.908 1256.723 1 1 0.0 0.0 0.525 1.0 0.524 1.0 105 0 False 3 3.6 0 107.784 0 202090 202090 2300.0 0.0 A None N
2 3 0 FI 502.32 0.0 0 6 502.3 -96.7 586.0 -48.3 586.0 48.3 502.3 96.7 418.6 48.3 418.6 -48.3 502.3 -96.7 0 0 0.0 0.0 2.648 3.0 2.993 4.0 0 0 False 6 7.2 0 0.0 1 203000 203001 2000.0 0.0 A None N
2 3 1 FI 418.6 145.01 1 6 418.6 48.3 502.3 96.7 502.3 193.3 418.6 241.7 334.9 193.3 334.9 96.7 418.6 48.3 0 1 0.0 0.0 3.113 4.0 3.719 4.0 3 0 False 6 7.2 0 19.107 1 203010 203011 2100.0 0.0 A None N
2 3 2 FI 334.88 290.02 1 6 334.9 193.3 418.6 241.7 418.6 338.4 334.9 386.7 251.2 338.4 251.2 241.7 334.9 193.3 0 1 0.0 0.0 3.109 4.0 3.713 4.0 2 0 False 6 7.2 0 40.894 1 203020 203021 2100.0 0.0 A None N
2 3 3 FI 251.16 435.022 1 6 334.895 386.655 334.829 483.341 251.171 531.641 167.405 483.355 167.471 386.668 251.129 338.368 334.895 386.655 1 0 0.0 0.0 2.648 3.0 2.993 4.0 100 0 False 6 7.2 0 60.0 1 203030 203031 2200.0 0.0 A None N
2 3 4 FI 167.438 580.031 1 6 251.171 531.641 251.155 628.414 167.497 676.714 83.682 628.341 83.747 531.655 167.405 483.355 251.171 531.641 1 0 0.0 0.0 2.096 3.0 2.21 3.0 101 0 False 6 7.2 0 73.898 1 203040 203041 2200.0 0.0 A None N
2 3 5 FI 83.715 725.039 1 6 167.497 676.714 167.432 773.4 83.687 821.75 0.008 773.414 -0.063 676.691 83.682 628.341 167.497 676.714 1 0 0.0 0.0 1.668 2.0 1.695 2.0 101 0 False 6 7.2 0 83.414 1 203050 203051 2200.0 0.0 A None N
2 3 6 FM 0.002 870.043 5 6 83.687 821.75 83.708 918.386 -0.037 966.736 -83.716 918.4 -83.737 821.764 0.008 773.414 83.687 821.75 1 1 0.0 0.0 1.091 2.0 1.066 2.0 106 1 False 3 3.6 0 90.0 0 203060 203060 2301.0 0.0 B None N
2 3 7 FO -83.721 1015.051 5 6 -0.037 966.736 -0.016 1063.373 -83.76 1111.723 -167.439 1063.386 -167.46 966.75 -83.716 918.4 -0.037 966.736 1 1 0.0 0.0 0.878 1.0 0.839 1.0 106 1 False 3 3.6 0 94.715 0 203070 203070 2301.0 0.0 B None E
2 3 8 FO -167.443 1160.06 5 6 -83.76 1111.723 -83.739 1208.359 -167.484 1256.709 -251.163 1208.373 -251.184 1111.736 -167.439 1063.386 -83.76 1111.723 1 1 0.0 0.0 0.704 1.0 0.677 1.0 106 0 True 3 3.6 0 98.213 0 203080 203080 2301.0 0.0 B None W
2 3 9 FOe -251.165 1305.069 5 6 -167.484 1256.709 -167.413 1353.432 -251.158 1401.782 -334.887 1353.359 -334.908 1256.723 -251.163 1208.373 -167.484 1256.709 1 1 0.0 0.0 0.63 1.0 0.63 1.0 106 0 False 3 3.6 0 100.894 0 203090 203090 2301.0 0.0 B None N
2 4 0 FI 669.76 0.0 0 6 669.8 -96.7 753.5 -48.3 753.5 48.3 669.8 96.7 586.0 48.3 586.0 -48.3 669.8 -96.7 0 0 0.0 0.0 1.831 2.0 1.885 2.0 0 0 True 6 7.2 0 0.0 1 204000 204001 2000.0 0.0 A None N
2 4 1 FI 586.04 145.01 0 6 586.0 48.3 669.8 96.7 669.8 193.3 586.0 241.7 502.3 193.3 502.3 96.7 586.0 48.3 0 0 0.0 0.0 2.096 3.0 2.21 3.0 1 0 False 6 7.2 0 13.898 1 204010 204011 2000.0 0.0 A None N
2 4 2 FI 502.32 290.02 1 6 502.3 193.3 586.0 241.7 586.0 338.4 502.3 386.7 418.6 338.4 418.6 241.7 502.3 193.3 0 1 0.0 0.0 2.201 3.0 2.353 3.0 3 0 False 6 7.2 0 30.0 1 204020 204021 2100.0 0.0 A None N
2 4 3 FI 418.6 435.02 1 6 418.6 338.4 502.3 386.7 502.3 483.4 418.6 531.7 334.9 483.4 334.9 386.7 418.6 338.4 0 1 0.0 0.0 2.104 3.0 2.22 3.0 2 0 False 6 7.2 0 46.102 1 204030 204031 2100.0 0.0 A None N
2 4 4 FI 334.88 580.029 1 6 418.645 531.714 418.579 628.4 334.921 676.7 251.155 628.414 251.171 531.641 334.829 483.341 418.645 531.714 1 0 0.0 0.0 1.831 2.0 1.885 2.0 100 0 True 6 7.2 0 60.0 1 204040 204041 2200.0 0.0 A None N
2 4 5 FI 251.158 725.038 1 6 334.921 676.7 334.855 773.386 251.197 821.686 167.432 773.4 167.497 676.714 251.155 628.414 334.921 676.7 1 0 0.0 0.0 1.556 2.0 1.576 2.0 101 0 True 6 7.2 0 70.894 1 204050 204051 2200.0 0.0 A None N
2 4 6 FM 167.435 870.046 1 6 251.197 821.686 251.132 918.373 167.387 966.723 83.708 918.386 83.687 821.75 167.432 773.4 251.197 821.686 1 0 0.0 0.0 1.053 2.0 1.027 2.0 107 0 False 3 3.6 0 79.107 0 204060 204060 2200.0 0.0 A None N
2 4 7 FO 83.722 1015.05 1 6 167.387 966.723 167.408 1063.359 83.663 1111.709 -0.016 1063.373 -0.037 966.736 83.708 918.386 167.387 966.723 1 0 0.0 0.0 0.872 1.0 0.835 1.0 110 0 True 3 3.6 0 85.285 0 204070 204070 2201.0 0.0 B None W
2 4 8 FO -0.001 1160.059 5 6 83.663 1111.709 83.734 1208.432 -0.01 1256.782 -83.739 1208.359 -83.76 1111.723 -0.016 1063.373 83.663 1111.709 1 0 0.0 0.0 0.721 1.0 0.692 1.0 110 0 False 3 3.6 0 90.0 0 204080 204080 2201.0 0.0 B None N
2 4 9 FO -83.718 1305.076 5 6 -0.01 1256.782 0.011 1353.418 -83.734 1401.768 -167.413 1353.432 -167.484 1256.709 -83.739 1208.359 -0.01 1256.782 1 0 0.0 0.0 0.661 1.0 0.661 1.0 110 0 False 3 3.6 0 93.67 0 204090 204090 2201.0 0.0 B None N
2 4 10 cOe -167.44 1450.085 1 3 -83.734 1401.768 -251.158 1401.782 -167.413 1353.432 -83.734 1401.768 0.0 0.0 0.0 0.0 0.0 0.0 1 1 0.0 0.0 0.0 0.0 0.0 0.0 106 0 False 3 3.6 0 96.587 0 204100 204100 2301.0 0.0 B None N
2 5 0 FM 837.2 0.0 0 6 837.2 -96.7 920.9 -48.3 920.9 48.3 837.2 96.7 753.5 48.3 753.5 -48.3 837.2 -96.7 0 0 0.0 0.0 1.152 2.0 1.128 2.0 9 0 False 3 3.6 0 0.0 0 205000 205000 2000.0 0.0 A None N
2 5 1 FI 753.48 145.01 0 6 753.5 48.3 837.2 96.7 837.2 193.3 753.5 241.7 669.8 193.3 669.8 96.7 753.5 48.3 0 0 0.0 0.0 1.556 2.0 1.576 2.0 1 0 True 6 7.2 0 10.894 1 205010 205011 2000.0 0.0 A None N
2 5 2 FI 669.76 290.02 0 6 669.8 193.3 753.5 241.7 753.5 338.4 669.8 386.7 586.0 338.4 586.0 241.7 669.8 193.3 0 0 0.0 0.0 1.668 2.0 1.695 2.0 1 0 False 6 7.2 0 23.414 1 205020 205021 2000.0 0.0 A None N
2 5 3 FI 586.04 435.02 1 6 586.0 338.4 669.8 386.7 669.8 483.4 586.0 531.7 502.3 483.4 502.3 386.7 586.0 338.4 0 1 0.0 0.0 1.669 2.0 1.696 2.0 3 0 True 6 7.2 0 36.587 1 205030 205031 2100.0 0.0 A None N
2 5 4 FI 502.32 580.03 1 6 502.3 483.4 586.0 531.7 586.0 628.4 502.3 676.7 418.6 628.4 418.6 531.7 502.3 483.4 0 1 0.0 0.0 1.57 2.0 1.592 2.0 2 0 True 6 7.2 0 49.107 1 205040 205041 2100.0 0.0 A None N
2 5 5 FM 418.6 725.036 1 6 502.345 676.686 502.279 773.373 418.621 821.673 334.855 773.386 334.921 676.7 418.579 628.4 502.345 676.686 1 0 0.0 0.0 1.152 2.0 1.128 2.0 109 0 False 3 3.6 0 60.0 0 205050 205050 2200.0 0.0 A None N
2 5 6 FO 334.878 870.045 1 6 418.621 821.673 418.555 918.359 334.897 966.659 251.132 918.373 251.197 821.686 334.855 773.386 418.621 821.673 1 0 0.0 0.0 1.004 2.0 0.963 1.0 108 0 False 3 3.6 0 68.948 0 205060 205060 2200.0 0.0 A None N
2 5 7 FO 251.155 1015.054 1 6 334.897 966.659 334.882 1063.432 251.137 1111.782 167.408 1063.359 167.387 966.723 251.132 918.373 334.897 966.659 1 0 0.0 0.0 0.839 1.0 0.802 1.0 107 0 True 3 3.6 0 76.102 0 205070 205070 2200.0 0.0 A None W
2 5 8 FO 167.447 1160.066 1 6 251.137 1111.782 251.158 1208.418 167.413 1256.768 83.734 1208.432 83.663 1111.709 167.408 1063.359 251.137 1111.782 1 0 0.0 0.0 0.697 1.0 0.67 1.0 110 1 False 3 3.6 0 81.787 0 205080 205080 2201.0 0.0 B None E
2 5 9 FO 83.724 1305.075 5 6 167.413 1256.768 167.434 1353.405 83.69 1401.755 0.011 1353.418 -0.01 1256.782 83.734 1208.432 167.413 1256.768 1 0 0.0 0.0 0.658 1.0 0.658 1.0 110 1 False 3 3.6 0 86.329 0 205090 205090 2201.0 0.0 B None N
2 5 10 cOe 0.002 1450.083 1 3 83.69 1401.755 -83.734 1401.768 0.011 1353.418 83.69 1401.755 0.0 0.0 0.0 0.0 0.0 0.0 1 0 0.0 0.0 0.0 0.0 0.0 0.0 110 0 False 3 3.6 0 90.0 0 205100 205100 2201.0 0.0 B None N
2 6 0 FO 1004.64 0.0 0 6 1004.6 -96.7 1088.4 -48.3 1088.4 48.3 1004.6 96.7 920.9 48.3 920.9 -48.3 1004.6 -96.7 0 0 0.0 0.0 0.87 1.0 0.831 1.0 9 0 True 3 3.6 0 0.0 0 206000 206000 2000.0 0.0 A None W
2 6 1 FO 920.92 145.01 0 6 920.9 48.3 1004.6 96.7 1004.6 193.3 920.9 241.7 837.2 193.3 837.2 96.7 920.9 48.3 0 0 0.0 0.0 1.004 2.0 0.963 1.0 8 0 False 3 3.6 0 8.948 0 206010 206010 2000.0 0.0 A None N
2 6 2 FM 837.2 290.02 0 6 837.2 193.3 920.9 241.7 920.9 338.4 837.2 386.7 753.5 338.4 753.5 241.7 837.2 193.3 0 0 0.0 0.0 1.053 2.0 1.027 2.0 7 0 False 3 3.6 0 19.107 0 206020 206020 2000.0 0.0 A None N
2 6 3 FM 753.48 435.02 4 6 753.5 338.4 837.2 386.7 837.2 483.4 753.5 531.7 669.8 483.4 669.8 386.7 753.5 338.4 0 1 0.0 0.0 1.091 2.0 1.066 2.0 6 1 False 3 3.6 0 30.0 0 206030 206030 2101.0 0.0 B None N
2 6 4 FM 669.76 580.03 4 6 669.8 483.4 753.5 531.7 753.5 628.4 669.8 676.7 586.0 628.4 586.0 531.7 669.8 483.4 0 1 0.0 0.0 1.054 2.0 1.028 2.0 5 1 False 3 3.6 0 40.893 0 206040 206040 2100.0 0.0 A None N
2 6 5 FO 586.04 725.04 4 6 586.0 628.4 669.8 676.7 669.8 773.4 586.0 821.7 502.3 773.4 502.3 676.7 586.0 628.4 0 1 0.0 0.0 0.992 2.0 0.95 1.0 4 1 False 3 3.6 0 51.052 0 206050 206050 2100.0 0.0 A None N
2 6 6 FO 502.32 870.044 1 6 586.045 821.659 586.029 918.432 502.371 966.732 418.555 918.359 418.621 821.673 502.279 773.373 586.045 821.659 1 0 0.0 0.0 0.87 1.0 0.831 1.0 109 0 True 3 3.6 0 60.0 0 206060 206060 2200.0 0.0 A None W
2 6 7 FO 418.603 1015.061 1 6 502.371 966.732 502.305 1063.418 418.647 1111.718 334.882 1063.432 334.897 966.659 418.555 918.359 502.371 966.732 1 0 0.0 0.0 0.786 1.0 0.752 1.0 108 0 True 3 3.6 0 67.589 0 206070 206070 2200.0 0.0 A None W
2 6 8 FO 334.88 1160.07 1 6 418.647 1111.718 418.582 1208.405 334.837 1256.755 251.158 1208.418 251.137 1111.782 334.882 1063.432 418.647 1111.718 1 0 0.0 0.0 0.667 1.0 0.643 1.0 107 1 False 3 3.6 0 73.898 0 206080 206080 2200.0 0.0 A None E
2 6 9 FOe 251.167 1305.073 1 6 334.837 1256.755 334.858 1353.391 251.113 1401.741 167.434 1353.405 167.413 1256.768 251.158 1208.418 334.837 1256.755 1 0 0.0 0.0 0.552 1.0 0.545 1.0 110 1 False 3 3.6 0 79.106 0 206090 206090 2201.0 0.0 B None N
2 6 10 cOe 167.444 1450.082 1 3 251.113 1401.741 83.69 1401.755 167.434 1353.405 251.113 1401.741 0.0 0.0 0.0 0.0 0.0 0.0 1 0 0.0 0.0 0.0 0.0 0.0 0.0 110 1 False 3 3.6 0 83.413 0 206100 206100 2201.0 0.0 B None N
2 7 0 FO 1172.09 0.0 0 6 1172.1 -96.7 1255.8 -48.3 1255.8 48.3 1172.1 96.7 1088.4 48.3 1088.4 -48.3 1172.1 -96.7 0 0 0.0 0.0 0.706 1.0 0.678 1.0 9 1 False 3 3.6 0 0.0 0 207000 207000 2000.0 0.0 A None E
2 7 1 FO 1088.37 145.01 0 6 1088.4 48.3 1172.1 96.7 1172.1 193.3 1088.4 241.7 1004.6 193.3 1004.6 96.7 1088.4 48.3 0 0 0.0 0.0 0.786 1.0 0.752 1.0 8 0 True 3 3.6 0 7.589 0 207010 207010 2000.0 0.0 A None W
2 7 2 FO 1004.64 290.02 0 6 1004.6 193.3 1088.4 241.7 1088.4 338.4 1004.6 386.7 920.9 338.4 920.9 241.7 1004.6 193.3 0 0 0.0 0.0 0.839 1.0 0.802 1.0 7 0 True 3 3.6 0 16.102 0 207020 207020 2000.0 0.0 A None W
2 7 3 FO 920.92 435.02 0 6 920.9 338.4 1004.6 386.7 1004.6 483.4 920.9 531.7 837.2 483.4 837.2 386.7 920.9 338.4 0 0 0.0 0.0 0.872 1.0 0.835 1.0 10 0 True 3 3.6 0 25.285 0 207030 207030 2001.0 0.0 B None W
2 7 4 FO 837.2 580.03 4 6 837.2 483.4 920.9 531.7 920.9 628.4 837.2 676.7 753.5 628.4 753.5 531.7 837.2 483.4 0 1 0.0 0.0 0.878 1.0 0.839 1.0 6 1 False 3 3.6 0 34.715 0 207040 207040 2101.0 0.0 B None E
2 7 5 FO 753.48 725.04 4 6 753.5 628.4 837.2 676.7 837.2 773.4 753.5 821.7 669.8 773.4 669.8 676.7 753.5 628.4 0 1 0.0 0.0 0.838 1.0 0.8 1.0 5 1 False 3 3.6 0 43.898 0 207050 207050 2100.0 0.0 A None E
2 7 6 FO 669.76 870.05 4 6 669.8 773.4 753.5 821.7 753.5 918.4 669.8 966.7 586.0 918.4 586.0 821.7 669.8 773.4 0 1 0.0 0.0 0.786 1.0 0.751 1.0 4 1 False 3 3.6 0 52.411 0 207060 207060 2100.0 0.0 A None E
2 7 7 FO 586.045 1015.06 1 6 669.795 966.718 669.729 1063.405 586.071 1111.705 502.305 1063.418 502.371 966.732 586.029 918.432 669.795 966.718 1 0 0.0 0.0 0.706 1.0 0.678 1.0 109 1 False 3 3.6 0 60.0 0 207070 207070 2200.0 0.0 A None E
2 7 8 FO 502.323 1160.068 1 6 586.071 1111.705 586.005 1208.391 502.347 1256.691 418.582 1208.405 418.647 1111.718 502.305 1063.418 586.071 1111.705 1 0 0.0 0.0 0.608 1.0 0.592 1.0 108 1 False 3 3.6 0 66.587 0 207080 207080 2200.0 0.0 A None E
2 7 9 FOe 418.6 1305.077 1 6 502.347 1256.691 502.282 1353.377 418.537 1401.727 334.858 1353.391 334.837 1256.755 418.582 1208.405 502.347 1256.691 1 0 0.0 0.0 0.517 1.0 0.516 1.0 107 1 False 3 3.6 0 72.216 0 207090 207090 2200.0 0.0 A None N
2 8 0 FOe 1339.53 0.0 0 6 1339.5 -96.7 1423.2 -48.3 1423.2 48.3 1339.5 96.7 1255.8 48.3 1255.8 -48.3 1339.5 -96.7 0 0 0.0 0.0 0.539 1.0 0.536 1.0 9 1 False 3 3.6 0 0.0 0 208000 208000 2000.0 0.0 A None N
2 8 1 FO 1255.81 145.01 0 6 1255.8 48.3 1339.5 96.7 1339.5 193.3 1255.8 241.7 1172.1 193.3 1172.1 96.7 1255.8 48.3 0 0 0.0 0.0 0.608 1.0 0.592 1.0 8 1 False 3 3.6 0 6.587 0 208010 208010 2000.0 0.0 A None E
2 8 2 FO 1172.09 290.02 0 6 1172.1 193.3 1255.8 241.7 1255.8 338.4 1172.1 386.7 1088.4 338.4 1088.4 241.7 1172.1 193.3 0 0 0.0 0.0 0.667 1.0 0.643 1.0 7 1 False 3 3.6 0 13.898 0 208020 208020 2000.0 0.0 A None E
2 8 3 FO 1088.37 435.02 0 6 1088.4 338.4 1172.1 386.7 1172.1 483.4 1088.4 531.7 1004.6 483.4 1004.6 386.7 1088.4 338.4 0 0 0.0 0.0 0.697 1.0 0.67 1.0 10 1 False 3 3.6 0 21.787 0 208030 208030 2001.0 0.0 B None E
